순위,영화명,개봉일,등급,장르,감독,배급사,다양성,개봉스크린수,최대스크린수,첫주관객,첫주말관객,2주누적,최종누적관객,배수,주말집중도,개봉일좌석수,개봉일좌석판매율,첫주말좌석수,첫주말좌석판매율,성적확정,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14
1,왕과 사는 남자,2026-02-04,12세이상관람가,"사극,드라마",장항준,(주)쇼박스,,1658,2262,1165295,761820,3491462,16912884,14.51,65.4,,,,,확정,117783,91731,126625,327112,308083,98379,95582,86924,83916,133573,357886,465254,537175,661439,653634
2,파묘,2024-02-22,15세이상관람가,"미스터리,공포(호러)",장재현,(주)쇼박스,,1944,2367,3306929,1965308,6600370,11914882,3.6,59.4,,,,,확정,330118,374492,770974,819842,328445,298464,384594,384294,851600,832278,652059,207996,190540,174674,160362
3,범죄도시4,2024-04-24,15세이상관람가,"액션,범죄",허명행,"주식회사 에이비오엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트",,2930,2980,4964920,2918531,8678023,11502928,2.32,58.8,,,,,확정,821466,473054,651172,1219038,1048321,362002,389867,784775,250557,380639,689896,851693,606796,148747,124517
4,베테랑2,2024-09-13,15세이상관람가,"액션,범죄",류승완,(주)씨제이이엔엠,,2682,2691,4668044,2077286,5979633,7525906,1.61,44.5,,,,,확정,497498,755086,824702,764681,854175,738619,233283,218067,386734,309695,99916,88771,132449,75957,93990
5,군체,2026-05-21,15세이상관람가,"액션,스릴러",연상호,(주)쇼박스,,1964,2110,2359977,1283342,4025248,5943494,2.52,54.4,,,,,확정,199762,230039,475783,577520,516980,150488,209405,125432,182224,423314,365458,101982,135391,331470,79915
6,좀비딸,2025-07-30,12세이상관람가,"코미디,드라마",필감성,(주)넥스트엔터테인먼트월드(NEW),,1557,1598,2189309,1165727,3522045,5642628,2.58,53.2,,,,,확정,430087,240977,269926,479554,416247,184865,167653,151530,135685,161210,354254,324844,104952,100261,90507
7,하얼빈,2024-12-24,15세이상관람가,드라마,우민호,(주)씨제이이엔엠,,2115,2125,2518158,903847,3705149,4915182,1.95,35.9,,,,,확정,381521,847790,227461,196103,376363,331381,157539,212397,340484,92862,91398,218542,174400,56908,49163
8,파일럿,2024-07-31,12세이상관람가,코미디,김한결,롯데컬처웍스(주)롯데엔터테인먼트,,1827,1956,1995842,1095439,3160564,4719102,2.36,54.9,,,,,확정,373859,223746,249189,441577,404673,157828,144970,131424,127355,147241,307553,268428,93481,89240,85345
9,소방관,2024-12-04,12세이상관람가,드라마,곽경택,(주)바이포엠스튜디오,,983,1594,908883,569277,1913549,3859617,4.25,62.6,,,,,확정,81673,82308,112028,218560,238689,89397,86228,96379,91615,138829,259958,258325,80049,79511,81225
10,야당,2025-04-16,청소년관람불가,"범죄,액션",황병국,메가박스중앙(주) 플러스엠 엔터테인먼트,,1683,1850,943234,610183,1742023,3378276,3.58,64.7,,,,,확정,85705,73742,107265,263212,239706,82246,91358,78725,74461,108658,220908,191882,65681,58474,80931
11,살목지,2026-04-08,15세이상관람가,"공포(호러),스릴러",이상민,(주)쇼박스,,1191,1511,835403,536418,1521581,3240784,3.88,64.2,,,,,확정,89911,70759,111766,226983,197669,73629,64686,68743,58662,98966,211494,161640,46984,39689,43400
12,어쩔수가없다,2025-09-24,15세이상관람가,"스릴러,코미디",박찬욱,(주)씨제이이엔엠,,2114,2114,1211084,609291,2183362,2942822,2.43,50.3,,,,,확정,331495,109726,127023,242013,240255,79230,81342,75260,89974,178346,146996,133229,167675,180798,136746
13,만약에 우리,2025-12-31,15세이상관람가,멜로/로맨스,김도영,(주)쇼박스,,961,1116,574140,263919,1136037,2603048,4.53,46.0,,,,,확정,110325,100059,64445,100809,98665,47857,51980,54918,58278,72659,134301,133310,54601,53830,52687
14,탈주,2024-07-03,12세이상관람가,액션,이종필,메가박스중앙(주) 플러스엠 엔터테인먼트,,1234,1234,856905,529099,1423670,2562529,2.99,61.7,,,,,확정,112667,80960,110013,222064,197022,69083,65096,66612,57662,60050,147099,142179,46999,46164,50064
15,히트맨2,2025-01-22,15세이상관람가,"코미디,액션",최원섭,(주)바이포엠스튜디오,,1375,1588,990971,425190,2046320,2547598,2.57,42.9,,,,,확정,100621,75696,69250,157064,198876,189778,199686,272151,251495,136443,177129,137171,42293,38667,33533
16,보스,2025-10-03,15세이상관람가,"코미디,액션",라희찬,"(주)하이브미디어코프,(주)마인드마크",,1163,1296,1724128,666654,2134433,2437494,1.41,38.7,,,,,확정,238887,208854,218913,313448,322754,247005,174267,91069,122839,93257,28880,26458,25127,22675,29483
17,호프,2026-07-15,15세이상관람가,"SF,스릴러,액션",나홍진,메가박스중앙(주) 플러스엠 엔터테인먼트,,2403,2424,2383707,1503969,2383707,2401065,1.01,63.1,,,,,,333893,274442,594781,512181,397007,143062,128341,0,0,0,0,0,0,0,0
18,승부,2025-03-26,12세이상관람가,드라마,김형주,(주)바이포엠스튜디오,,1638,1773,822790,544251,1426468,2146672,2.61,66.1,,,,,확정,91471,60940,92327,234094,217830,68400,57728,50781,46936,68484,208378,150716,41630,36753,36183
19,휴민트,2026-02-11,15세이상관람가,"액션,드라마",류승완,(주)넥스트엔터테인먼트월드(NEW),,1520,1520,1084970,490989,1622860,1982506,1.83,45.3,,,,,확정,116740,81183,91891,194546,204552,182655,213403,184951,54834,51305,100054,88007,32115,26624,37892
20,하이파이브,2025-05-30,15세이상관람가,"코미디,액션",강형철,(주)넥스트엔터테인먼트월드(NEW),,1091,1343,734614,380322,1259840,1893717,2.58,51.8,,,,,확정,70034,151784,158504,75609,173104,44520,61059,156346,134428,110181,31807,28451,31835,32178,44173
21,핸섬가이즈,2024-06-26,15세이상관람가,코미디,남동협,(주)넥스트엔터테인먼트월드(NEW),,935,1065,549169,329125,1018985,1777258,3.24,59.9,,,,,확정,66952,42686,57145,126946,145034,55451,54955,45668,40882,61633,135248,117137,34920,34328,36931
22,하이재킹,2024-06-21,12세이상관람가,"범죄,액션",김성한,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리스튜디오",,1155,1155,744735,482357,1231852,1774402,2.38,64.8,,,,,확정,99928,198044,184385,68771,66040,78771,48796,64808,134504,132656,46635,43330,34847,30337,44027
23,시민덕희,2024-01-24,15세이상관람가,드라마,박영주,(주)쇼박스,,1136,1281,567659,363364,957636,1717667,3.03,64.0,,,,,확정,61242,50242,66955,153661,142748,46761,46050,64682,38132,40652,97162,92539,31503,25307,15046
24,노이즈,2025-06-25,15세이상관람가,"공포(호러),스릴러",김수진,(주)바이포엠스튜디오,,688,1001,265132,147849,774502,1707629,6.44,55.8,,,,,확정,28162,24409,31074,58539,58236,30389,34323,37693,42243,78305,122932,125023,50668,52506,50455
25,검은 수녀들,2025-01-24,15세이상관람가,"미스터리,드라마",권혁재,(주)넥스트엔터테인먼트월드(NEW),,1662,1662,1168831,588488,1499121,1670560,1.43,50.3,,,,,확정,163727,217527,207234,162437,130861,143097,143948,81309,96041,66545,27623,24747,18675,15350,17415
26,신의악단,2025-12-31,15세이상관람가,드라마,김형협,씨제이 씨지브이(CJ CGV)(주),,496,907,138942,60760,288180,1453742,10.46,43.7,,,,,확정,20222,29755,15711,23232,21817,13325,14880,11929,15293,16892,34696,38268,16112,16048,12554
27,눈동자,2026-06-24,15세이상관람가,스릴러,염지호,"(주)바이포엠스튜디오,이화배컴퍼니(주)",,789,1177,379564,232945,927327,1453694,3.83,61.4,,,,,,34938,33866,48996,95028,88921,38498,39317,49098,50720,91438,141259,127134,43650,44464,50512
28,외계+인 2부,2024-01-10,12세이상관람가,기타,최동훈,(주)씨제이이엔엠,,1268,1390,724683,480574,1139872,1430121,1.97,66.3,,,,,확정,94495,64993,84840,206416,189318,43510,41111,41458,40751,51234,114994,111568,28763,26421,18917
29,와일드 씽,2026-06-03,12세이상관람가,코미디,손재곤,롯데컬처웍스(주)롯데엔터테인먼트,,1351,1351,584372,321171,897052,1341801,2.3,55.0,,,,,확정,160756,40464,60413,149033,111725,31702,30279,32253,26678,36326,92187,76586,23666,24984,25267
30,킹 오브 킹스,2025-07-16,전체관람가,애니메이션,장성호,(주)디스테이션,,850,1191,430753,303373,790951,1318843,3.06,70.4,,,,,확정,37732,34034,40476,134857,128040,27646,27968,22317,24062,31214,99405,109051,36397,37752,40873
31,사랑의 하츄핑,2024-08-07,전체관람가,애니메이션,김수훈,(주)쇼박스,,1065,1159,391065,264042,637046,1243645,3.18,67.5,,,,,확정,57473,35186,33470,121522,109050,17737,16627,12606,92529,15704,54578,55087,7651,7826,5457
32,그녀가 죽었다,2024-05-15,15세이상관람가,"미스터리,스릴러",김세휘,"(주)콘텐츠지오,(주)아티스트스튜디오,(주)무빙픽쳐스컴퍼니",,898,1008,451917,241735,754419,1237103,2.74,53.5,,,,,확정,106881,37054,49549,98654,93532,33577,32670,26395,25342,37991,83437,80789,25484,23064,28156
33,건국전쟁,2024-02-01,12세이상관람가,다큐멘터리,김덕영,다큐스토리,Y,167,956,74601,28489,432539,1174140,15.74,38.2,,,,,확정,5411,5434,10689,12366,11687,16093,12921,17157,36067,50441,61453,88464,52207,52149,51116
34,얼굴,2025-09-11,15세이상관람가,미스터리,연상호,메가박스중앙(주) 플러스엠 엔터테인먼트,,940,1114,433246,281914,802232,1076611,2.48,65.1,,,,,확정,35018,53287,120353,108274,39495,37127,39692,34348,51140,113135,90696,29018,25433,25216,14855
35,전지적 독자 시점,2025-07-23,15세이상관람가,"판타지,액션",김병우,롯데컬처웍스(주)롯데엔터테인먼트,,1581,1581,737414,427287,996634,1061261,1.44,57.9,,,,,확정,122476,73102,80688,185014,161585,59669,54880,83986,31110,34672,46726,35027,14196,13503,7421
36,히든페이스,2024-11-20,청소년관람불가,스릴러,김대우,(주)넥스트엔터테인먼트월드(NEW),,834,1072,424509,253548,769980,1014864,2.39,59.7,,,,,확정,48075,41524,57320,103285,92943,40003,41359,45483,35130,48809,88125,72154,27993,27777,18460
37,댓글부대,2024-03-27,15세이상관람가,"범죄,드라마",안국진,(주)에이스메이커무비웍스,,1217,1228,607408,346506,827694,973035,1.6,57.0,,,,,확정,127677,62825,78083,145404,123019,39333,31067,29061,21705,34498,56547,46465,14279,17731,32713
38,대도시의 사랑법,2024-10-01,15세이상관람가,드라마,이언희,메가박스중앙(주) 플러스엠 엔터테인먼트,,850,1101,275006,120639,511121,879244,3.2,43.9,,,,,확정,52696,29396,52404,29417,46086,45136,19871,25032,53208,19075,27520,48734,44680,17866,16496
39,말할 수 없는 비밀,2025-01-27,전체관람가,"판타지,멜로/로맨스",서유민,메가박스중앙(주) 플러스엠 엔터테인먼트,,864,986,350375,160861,572192,824156,2.35,45.9,,,,,확정,50389,41682,40645,56798,43494,63000,54367,20026,21192,22311,20051,24167,60091,53979,17689
40,신명,2025-06-02,15세이상관람가,"드라마,미스터리",김남균,"(주)열공영화제작소,(주)스마일이엔티,주식회사 블루필름웍스",,536,785,378641,183422,573104,788239,2.08,48.4,,,,,확정,60139,85507,22226,27347,58810,65019,59593,20397,18694,18697,17543,23003,50013,46116,15665
41,거룩한 밤: 데몬 헌터스,2025-04-30,15세이상관람가,액션,임대희,롯데컬처웍스(주)롯데엔터테인먼트,,932,1097,637864,250667,741724,777649,1.22,39.3,,,,,확정,117030,127358,70093,93324,87250,85676,57133,13207,10743,15475,29831,22214,6449,5941,5324
42,퍼스트 라이드,2025-10-29,12세이상관람가,"코미디,드라마",남대중,(주)쇼박스,,1227,1227,396754,230776,582425,742535,1.87,58.2,,,,,확정,82690,34118,48470,96313,85993,25178,23992,22418,17487,25884,52135,42315,12074,13358,12949
43,행복의 나라,2024-08-14,12세이상관람가,드라마,추창민,(주)넥스트엔터테인먼트월드(NEW),,1096,1096,482950,222583,627518,710620,1.47,46.1,,,,,확정,78391,134057,59364,88615,74604,24587,23332,16971,17287,18916,33989,31865,12906,12634,13691
44,탈출: 프로젝트 사일런스,2024-07-12,15세이상관람가,스릴러,김태곤,(주)씨제이이엔엠,,1078,1078,472511,349707,643792,689603,1.46,74.0,,,,,확정,100184,135934,113589,34571,32549,29246,26438,32915,45463,42900,19022,18281,6735,5965,6084
45,보통의 가족,2024-10-16,15세이상관람가,드라마,허진호,"(주)하이브미디어코프,(주)마인드마크",,1277,1277,333817,206898,509075,650367,1.95,62.0,,,,,확정,42429,30191,46599,86867,73432,24513,29786,20635,17785,23555,42240,40403,14866,15774,15612
46,원더랜드,2024-06-05,12세이상관람가,드라마,김태용,(주)에이스메이커무비웍스,,1165,1165,499749,237784,589072,626078,1.25,47.6,,,,,확정,82871,136228,66835,97981,72968,22651,20215,12609,12360,12872,20838,17604,6729,6311,5439
47,아마존 활명수,2024-10-30,12세이상관람가,코미디,김창주,(주)바른손이앤에이,,1479,1479,397884,212449,527326,606955,1.53,53.4,,,,,확정,88302,49349,50834,90599,71016,23885,23899,16793,14476,19560,31380,28178,9176,9879,6829
48,파과,2025-04-30,15세이상관람가,"액션,드라마,미스터리",민규동,(주)넥스트엔터테인먼트월드(NEW),,641,886,255504,101225,410216,550917,2.16,39.6,,,,,확정,33388,40055,27564,36394,37267,41663,39173,12216,14047,21802,43769,37649,12447,12782,12942
49,윗집 사람들,2025-12-03,청소년관람불가,"드라마,코미디",하정우,(주)바이포엠스튜디오,,752,768,217524,129463,436735,549378,2.53,59.5,,,,,확정,25425,21533,28539,50178,50746,20548,20555,20869,21230,28952,57753,53649,19175,17583,9154
50,설계자,2024-05-29,15세이상관람가,"범죄,드라마",이요섭,(주)넥스트엔터테인먼트월드(NEW),,1345,1345,409882,200995,512671,525369,1.28,49.0,,,,,확정,124067,45267,54233,83261,63501,18022,21531,16224,21828,12435,21550,18196,7090,5466,2033
51,빅토리,2024-08-14,12세이상관람가,드라마,박범수,(주)마인드마크,,776,789,205239,90344,297185,508840,2.48,44.0,,,,,확정,36258,51858,22458,37078,30808,11915,14864,8550,8564,10636,23340,20421,10165,10270,10061
52,퇴마록,2025-02-21,12세이상관람가,"애니메이션,액션,미스터리",김동철,(주)쇼박스,Y,773,935,180597,108090,318417,502849,2.78,59.9,,,,,확정,26501,43069,38520,15545,14376,24124,18462,15060,33721,36529,28112,7991,8905,7502,13012
53,악마가 이사왔다,2025-08-13,12세이상관람가,"미스터리,코미디",이상근,(주)씨제이이엔엠,,974,974,295845,177666,385413,437768,1.48,60.1,,,,,확정,48534,39110,73914,57897,45855,15199,15336,17549,15634,8380,19304,17146,5390,6165,7109
54,뽀로로 극장판 바닷속 대모험,2025-01-01,전체관람가,애니메이션,윤제완,씨제이 씨지브이(CJ CGV)(주),,731,791,174987,83705,252308,431141,2.46,47.8,,,,,확정,58882,17857,17142,34876,31687,7298,7245,6424,6501,7065,24741,24340,3190,5060,4247
55,보고타: 마지막 기회의 땅,2024-12-31,15세이상관람가,"범죄,드라마",김성제,메가박스중앙(주) 플러스엠 엔터테인먼트,,1029,1029,332963,103154,398036,422366,1.27,31.0,,,,,확정,97289,93154,25303,21203,45091,36860,14063,11178,8410,6104,7035,14127,12818,5401,3884
56,짱구,2026-04-22,15세이상관람가,드라마,"정우,오성호",(주)바이포엠스튜디오,,693,878,190037,111366,328079,411178,2.16,58.6,,,,,확정,26848,20639,24822,44479,42065,15630,15554,13237,16278,24579,24202,25123,15623,19000,7081
57,늘봄가든,2024-08-21,15세이상관람가,"공포(호러),스릴러",구태진,"(주)바이포엠스튜디오,(주)제이앤씨미디어그룹",,638,875,236825,149462,338998,380376,1.61,63.1,,,,,확정,33542,20386,31223,65417,52822,17613,15822,14259,11391,11001,29499,25891,5307,4825,3705
58,소풍,2024-02-07,12세이상관람가,드라마,김용균,롯데컬처웍스(주)롯데엔터테인먼트,Y,670,729,185251,98059,264862,370626,2.0,52.9,,,,,확정,21508,14589,22306,36217,39536,38180,12915,10022,9917,9974,16329,15091,8598,9680,8960
59,도그데이즈,2024-02-07,12세이상관람가,드라마,김덕민,(주)씨제이이엔엠,,847,847,256372,152855,330579,368423,1.44,59.6,,,,,확정,20706,22095,39191,55358,58306,47603,13113,9390,8514,9337,18328,15752,6425,6461,5228
60,살인자 리포트,2025-09-05,청소년관람불가,"드라마,스릴러",조영준,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,주식회사 에이투지엔터테인먼트",,749,841,224424,149954,323803,366298,1.63,66.8,,,,,확정,36081,60626,53247,20685,21398,18792,13595,17090,29868,23411,8974,6828,6569,6639,8202
61,대가족,2024-12-11,12세이상관람가,"드라마,코미디",양우석,롯데컬처웍스(주)롯데엔터테인먼트,,939,939,195479,100953,271412,359820,1.84,51.6,,,,,확정,35078,23603,23909,38808,38236,17286,18559,17918,10711,10555,12215,12896,8973,2665,2617
62,임영웅│아임 히어로 더 스타디움,2024-08-28,전체관람가,"공연,다큐멘터리","조우영,정현철","씨지브이 아이스콘,씨제이포디플렉스 주식회사",,224,224,184483,87405,241400,357858,1.94,47.4,,,,,확정,49718,23837,20870,38955,27580,11488,12035,11163,7812,6631,14869,8787,3631,4024,5417
63,"신비아파트 10주년 극장판: 한 번 더, 소환",2026-01-14,전체관람가,애니메이션,최우석,(주)씨제이이엔엠,,597,868,166398,114264,245090,340487,2.05,68.7,,,,,확정,23430,14546,13466,52370,48428,7198,6960,5290,5841,6179,25729,27907,3685,4061,3345
64,1승,2024-12-04,12세이상관람가,드라마,신연식,"(주)콘텐츠지오,(주)키다리스튜디오,㈜아티스트컴퍼니",,995,995,204183,99439,282226,324199,1.59,48.7,,,,,확정,46362,29099,27637,37915,33887,12337,16946,7853,10041,26173,8300,8443,7652,9581,6078
65,소주전쟁,2025-05-30,15세이상관람가,드라마,,(주)쇼박스,,1029,1040,214089,131623,261976,283787,1.33,61.5,,,,,확정,46590,48623,36410,21136,31328,14123,15879,14089,12734,9600,2800,3587,2487,2590,1912
66,브레드이발소: 베이커리타운의 악당들,2025-09-27,전체관람가,애니메이션,정지환,씨제이 씨지브이(CJ CGV)(주),,368,387,98696,58781,213635,282482,2.86,59.6,,,,,확정,26349,32432,1393,1889,2046,2261,32326,22083,14834,13699,20203,17425,16612,10083,11224
67,넘버원,2026-02-11,12세이상관람가,드라마,김태용,(주)바이포엠스튜디오,,647,652,141455,65902,229690,280937,1.99,46.6,,,,,확정,17231,13932,13978,25550,26374,22493,21897,26301,10762,9033,15757,16015,5276,5091,4103
68,브레드이발소: 빵스타의 탄생,2024-09-14,전체관람가,애니메이션,정지환,씨제이 씨지브이(CJ CGV)(주),,400,427,128973,52783,174302,267443,2.07,40.9,,,,,확정,27048,25735,20647,19230,32232,1736,2345,20305,18205,1280,867,1331,1125,2216,8828
69,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,전체관람가,애니메이션,천유림,"롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데시네마",,439,660,90871,74429,147196,266004,2.93,81.9,,,,,확정,6510,5870,32811,35748,2996,3633,3303,3034,3366,19257,19227,2780,4109,4552,28011
70,"안녕, 할부지",2024-09-04,전체관람가,"다큐멘터리,애니메이션","심형준,토마스 고",(주)바른손이앤에이,,1021,1021,159616,88792,211703,264280,1.66,55.6,,,,,확정,39555,16698,17685,39947,31160,7255,7316,7421,7512,4392,7804,8460,8225,8273,6830
71,로비,2025-04-02,15세이상관람가,"드라마,코미디",하정우,(주)쇼박스,,1013,1013,182915,101550,247674,262377,1.43,55.5,,,,,확정,37163,22023,21900,46948,32702,10277,11902,7320,6787,8085,17805,15665,5018,4079,1220
72,란 12.3,2026-04-22,12세이상관람가,다큐멘터리,이명세,(주)넥스트엔터테인먼트월드(NEW),Y,842,842,147897,78339,213763,251568,1.7,53.0,,,,,확정,37037,17231,17228,32762,28349,7279,8011,6002,7005,13643,11115,12395,6817,8889,2227
73,리볼버,2024-08-07,15세이상관람가,범죄,오승욱,메가박스중앙(주) 플러스엠 엔터테인먼트,,861,861,219528,106222,242262,249440,1.14,48.4,,,,,확정,56016,27490,26097,44163,35962,14477,15323,3686,5247,2051,4612,4546,1598,994,150
74,하트맨,2026-01-14,12세이상관람가,코미디,최원섭,롯데컬처웍스(주)롯데엔터테인먼트,,839,839,175561,107194,228657,248014,1.41,61.1,,,,,확정,26685,17810,22013,46295,38886,11729,12143,6346,6195,6409,14353,12955,3270,3568,2065
75,데드맨,2024-02-07,15세이상관람가,범죄,하준원,메가박스중앙(주) 플러스엠 엔터테인먼트,,729,800,204471,117092,232527,238235,1.17,57.3,,,,,확정,28097,25867,36012,42580,38500,24807,8608,6009,3910,3546,5033,4730,2718,2110,1258
76,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,2025-07-24,전체관람가,애니메이션,변희선,(주)넥스트엔터테인먼트월드(NEW),Y,423,577,100583,54546,163521,229234,2.28,54.2,,,,,확정,7890,6935,22880,24731,13355,12614,12178,10157,9674,13909,14768,5617,5250,3563,2970
77,연의 편지,2025-10-01,12세이상관람가,애니메이션,김용환,롯데컬처웍스(주)롯데엔터테인먼트,Y,595,597,112307,51752,177180,227291,2.02,46.1,,,,,확정,16340,14376,21227,17519,13006,11667,18172,14244,14062,9324,11363,10680,2481,2719,2745
78,내 이름은,2026-04-15,15세이상관람가,드라마,정지영,"씨제이 씨지브이(CJ CGV)(주),와이드 릴리즈(주)",Y,667,694,110331,60951,162437,221254,2.01,55.2,,,,,확정,17069,13799,16192,23796,20963,8714,9798,8333,7089,6550,10368,10615,4074,5077,5752
79,"2024.12.03 그날 조작된 내란, 감춰진 진실",2026-02-04,12세이상관람가,다큐멘터리,,루디아코프,,145,419,138998,80612,186327,214463,1.54,58.0,,,,,확정,16132,20036,21207,30812,28593,11513,10705,6863,6751,5467,6702,6781,7568,7197,8450
80,세계의 주인,2025-10-22,12세이상관람가,드라마,윤가은,(주)바른손이앤에이,Y,358,358,37963,21876,70893,207082,5.45,57.6,,,,,확정,4241,2912,5459,8143,8274,3990,4944,5129,3114,4020,7102,6604,3454,3507,2485
81,브레드이발소: 셀럽 인 베이커리타운,2024-03-01,전체관람가,애니메이션,정지환,롯데컬처웍스(주)롯데엔터테인먼트,,325,342,90901,86081,130241,202366,2.23,94.7,,,,,확정,35365,26340,24376,2433,930,857,600,1044,18142,18411,532,498,374,339,630
82,사흘,2024-11-14,15세이상관람가,"공포(호러),미스터리",현문섭,(주)쇼박스,,836,836,175989,102880,196963,200490,1.14,58.5,,,,,확정,45957,31032,39956,31892,11214,9927,6011,3194,4079,5552,4331,1454,1783,581,252
83,브로큰,2025-02-05,15세이상관람가,"범죄,드라마",김진황,(주)바른손이앤에이,,805,818,177649,94265,192800,197949,1.11,53.1,,,,,확정,42561,22618,22775,39416,32074,9355,8850,3081,2598,2155,2587,2377,1312,1041,431
84,동화지만 청불입니다,2025-01-08,청소년관람불가,코미디,이종석,"(주)미디어캔,(주)영화특별시에스엠씨",,645,668,115841,65566,162723,168667,1.46,56.6,,,,,확정,20410,14350,15535,27675,22356,7037,8478,6328,6341,5934,12074,9657,4150,2398,631
85,정보원,2025-12-03,15세이상관람가,"코미디,범죄",김석,(주)영화특별시에스엠씨,,766,766,108943,53736,144570,168603,1.55,49.3,,,,,확정,20726,17561,17237,19780,16719,7046,9874,7480,6659,5800,4052,4146,3333,4157,2448
86,이상한 과자 가게 전천당,2026-05-29,전체관람가,"판타지,드라마",박봉섭,메가박스중앙(주) 플러스엠 엔터테인먼트,,485,537,95761,58474,138366,163887,1.71,61.1,,,,,확정,6683,24240,27551,2039,3005,30346,1897,1696,19011,18402,813,1107,866,710,790
87,프로젝트 Y,2026-01-21,15세이상관람가,"범죄,드라마",이환,메가박스중앙(주) 플러스엠 엔터테인먼트,,781,800,114312,60896,136990,140808,1.23,53.3,,,,,확정,24398,14435,14716,24718,21462,7220,7363,4995,3195,2680,4793,3912,1578,1525,300
88,필사의 추격,2024-08-21,15세이상관람가,"코미디,액션",김재훈,TCO(주)더콘텐츠온,,623,634,92465,44997,114255,121335,1.31,48.7,,,,,확정,20564,13574,13573,16477,14947,6410,6920,4397,3470,2705,4777,3657,1253,1531,680
89,괜찮아 괜찮아 괜찮아!,2025-02-26,12세이상관람가,"가족,코미디,드라마",김혜영,(주)바이포엠스튜디오,Y,581,588,68076,29778,101666,118610,1.74,43.7,,,,,확정,13737,9442,7269,11027,11482,10794,4325,2778,3737,4220,10993,7394,2354,2114,834
90,길위에 김대중,2024-01-10,12세이상관람가,다큐멘터리,민환기,"(주)아이오케이이엔엠,(주)명필름,(주)시네마6411",Y,404,414,48878,25831,82148,115406,2.36,52.8,,,,,확정,10915,5453,5432,10173,10226,3141,3538,3641,3431,3399,7949,8649,3185,3016,1400
91,괴기열차,2025-07-09,15세이상관람가,공포(호러),탁세웅,(주)넥스트엔터테인먼트월드(NEW),,573,578,75453,44511,96367,105990,1.4,59.0,,,,,확정,12919,10012,11500,17592,15419,3727,4284,2071,1625,3611,5283,3986,2231,2107,490
92,스트리밍,2025-03-21,청소년관람불가,스릴러,조장호,롯데컬처웍스(주)롯데엔터테인먼트,,819,819,94101,76573,101794,104505,1.11,81.4,,,,,확정,31524,26771,18278,6763,5587,2929,2249,1654,2274,2109,761,665,119,111,106
93,귀신 부르는 앱: 영,2026-02-18,15세이상관람가,"공포(호러),스릴러",,(주)삼백상회,,176,190,68847,32345,91228,101537,1.47,47.0,,,,,확정,18263,9175,8195,12759,11391,4474,4590,3747,3460,2795,4296,3921,3325,837,423
94,홈캠,2025-09-10,15세이상관람가,공포(호러),오세호,주식회사 로아앤코홀딩스,Y,260,280,70240,40047,90355,100007,1.42,57.0,,,,,확정,13306,7320,8972,17274,13801,4174,5393,2328,1859,2858,5254,5030,1205,1581,666
95,프랑켄슈타인 : 더 뮤지컬 라이브,2025-09-18,15세이상관람가,공연,박재석,"(주)위즈온센,메가박스중앙(주)",,19,176,37205,26214,52859,93574,2.52,70.5,,,,,확정,4789,8309,10658,7247,2663,2585,954,2223,2400,4015,3181,1337,1491,1007,1381
96,삼악도,2026-03-11,15세이상관람가,"미스터리,공포(호러)",채기준,TCO(주)더콘텐츠온,,225,235,64868,38158,83826,93325,1.44,58.8,,,,,확정,11184,7228,8864,15934,13360,3743,4555,2485,2543,3011,4403,4432,1076,1008,886
97,끝장수사,2026-04-02,15세이상관람가,"범죄,액션",박철환,(주)에이스메이커무비웍스,,648,689,72247,41696,85170,91408,1.27,57.7,,,,,확정,13957,11763,16587,13346,7164,5932,3498,2734,2544,2655,2172,1070,1107,641,621
98,더러운 돈에 손대지 마라,2024-10-17,15세이상관람가,"범죄,드라마",김민수,(주)에이스메이커무비웍스,,796,796,76833,46817,85475,88486,1.15,60.9,,,,,확정,15711,15834,16687,14296,5017,6362,2926,1195,1880,1478,1565,887,1055,582,138
99,침범,2025-03-12,15세이상관람가,"미스터리,스릴러","김여정,이정찬",주식회사 로아앤코홀딩스,Y,527,540,61702,33486,77672,87371,1.42,54.3,,,,,확정,10513,7213,7738,13821,11927,4230,6260,2135,2732,1989,3393,3032,1191,1498,430
100,퍼스트레이디,2024-12-12,12세이상관람가,다큐멘터리,,"영화사키노(주),주식회사 블루필름웍스",Y,54,144,44116,26097,70369,85070,1.93,59.2,,,,,확정,4822,5934,7623,12540,5138,4367,3692,3665,4043,6154,5943,3028,1411,2009,1629
101,건국전쟁2,2025-09-10,12세이상관람가,다큐멘터리,김덕영,다큐스토리프로덕션,Y,379,379,25657,14147,43164,82464,3.21,55.1,,,,,확정,3405,2548,2610,5495,6042,2902,2655,1643,2039,1956,3802,3368,2006,2693,799
102,유미의 세포들 더 무비,2024-04-03,전체관람가,애니메이션,,"씨제이 씨지브이(CJ CGV)(주),롯데컬처웍스(주)롯데시네마",,402,441,50205,28750,65798,76596,1.53,57.3,,,,,확정,11557,5048,7655,12473,8622,1707,3143,6595,1576,1601,2438,2234,527,622,453
